,locationName,categories,locationAddress,locationCity,locationState,locationZip,locationPhone,openTime,Years In Business
1026,Gem Auto Service,['Auto Repair & Service'],395 Alewife Brook Pkwy,Somerville,MA,02144,(617) 623-9615,7:30 am - 6:00 pm,19
1027,Dan's Auto Repair,['Auto Repair & Service'],320 Broadway,Malden,MA,02148,(781) 321-2328,8:00 am - 5:00 pm,22
1028,Linden Automotive Svc,['Auto Repair & Service'],121 Beach St,Malden,MA,02148,(617) 271-0568,,53
1029,P & M Service Center,"['Auto Repair & Service', 'Gas Stations', 'Automobile Inspection Stations & Services']",82 Concord Ave,Belmont,MA,02478,(617) 489-3530,7:00 am - 5:00 pm,
1030,Broadway Automotive,['Auto Repair & Service'],295 Massachusetts Ave,Arlington,MA,02474,(781) 646-0336,9:00 am - 5:00 pm,
1031,Fischer's Automotive,['Auto Repair & Service'],20 Pond Ln,Arlington,MA,02474,(781) 641-1115,9:00 am - 5:00 pm,29
1032,Joe’s Automotive Repair,['Auto Repair & Service'],530 Winthrop St,Medford,MA,02155,(781) 396-1108,9:00 am - 5:00 pm,11
1033,"A.M. Detail, Inc.","['Auto Repair & Service', 'Car Wash']",20 Salem Tpke,Saugus,MA,01906,(781) 231-3343,9:00 am - 5:00 pm,13
1034,Benz Den,['Auto Repair & Service'],358 Pleasant St,Belmont,MA,02478,(617) 489-6548,8:00 am - 5:00 pm,28
1035,Galen Street Service,"['Auto Repair & Service', 'Gas Stations']",110 Galen St,Watertown,MA,02472,(617) 923-2500,7:00 am - 6:00 pm,10
1036,Ken's Auto Service,['Auto Repair & Service'],305 Trapelo Rd,Belmont,MA,02478,(617) 489-5002,7:30 am - 5:30 pm,8
1037,Petersons Automotive,['Auto Repair & Service'],115 Leonard St,Belmont,MA,02478,(617) 489-5200,9:00 am - 5:00 pm,55
1038,Power Plus Auto Service,"['Auto Repair & Service', 'Gas Stations', 'Brake Repair']",350 Trapelo Rd,Belmont,MA,02478,(617) 484-7404,8:00 am - 5:00 pm,
1039,Santoro's Service Ctr,"['Auto Repair & Service', 'Automobile Electric Service', 'Brake Repair']",250 Orchard St,Watertown,MA,02472,(617) 926-8102,8:00 am - 5:00 pm,53
1040,Lenny's Service Center,"['Auto Repair & Service', 'Gas Stations', 'Automobile Inspection Stations & Services']",768 Pleasant St,Belmont,MA,02478,(617) 484-9660,,
1041,Bobs Automotive Svc,['Auto Repair & Service'],1000 Pleasant St Ste 6,Belmont,MA,02478,(617) 489-5002,7:00 am - 5:30 pm,9
1042,Nano S Auto Service,"['Auto Repair & Service', 'Automobile Electric Service', 'Brake Repair']",483 Summer St,Arlington,MA,02474,(781) 316-0284,8:00 am - 7:00 pm,
1043,Arlington Auto Clinic,['Auto Repair & Service'],42 Lowell St,Arlington,MA,02476,(781) 648-1111,8:00 am - 6:00 pm,40
1044,Dr Tuneup,['Auto Repair & Service'],Cambridge,Winchester,MA,01890,(781) 729-6390,Open 24 Hours,
1045,Enzos Nahant Garage,"['Auto Repair & Service', 'Gas Stations', 'Car Wash']",21 Spring Rd,Nahant,MA,01908,(781) 581-0011,7:30 am - 4:00 pm,40
1046,Belmont Auto Clinic,"['Auto Repair & Service', 'Gas Stations']",180 Belmont St,Watertown,MA,02472,(617) 924-3131,8:00 am - 6:00 pm,
1047,Richards Motor Cars,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Automobile Parts & Supplies']",672 Broadway,Malden,MA,02148,(781) 322-6600,8:00 am - 5:00 pm,54
1048,Parkway Mobil Auto Repair,"['Auto Repair & Service', 'Automobile Diagnostic Service', 'Used Car Dealers']",1200 Vfw Pkwy,West Roxbury,MA,02132,(617) 469-3830,7:00 am - 10:00 pm,34
1049,Midas Auto Service Experts,"['Auto Repair & Service', 'Brake Repair', 'Auto Oil & Lube']",76 Arsenal St,Watertown,MA,02472,(617) 926-1250,7:30 am - 6:00 pm,17
1050,Alewife Automotive,"['Auto Repair & Service', 'Automotive Tune Up Service', 'Auto Springs & Suspension']",395 Alewife Brook Pkwy,Somerville,MA,02144,(617) 623-9615,7:00 am - 6:00 pm,
1051,Rick's Auto Collision & Service,"['Auto Repair & Service', 'Automobile Electric Service', 'Brake Repair']",655 N Shore Rd,Revere,MA,02151,(781) 289-0905,8:00 am - 5:00 pm,37
1052,Master Auto,"['Auto Repair & Service', 'Gas Stations', 'Automobile Diagnostic Service']",1027 Broadway,Revere,MA,02151,(781) 284-9005,8:00 am - 5:00 pm,20
1053,Gerardo's Foreign Car Service And Sales,"['Auto Repair & Service', 'Auto Springs & Suspension', 'Brake Repair']",640 Hyde Park Ave,Roslindale,MA,02131,(617) 327-8371,8:00 am - 6:00 pm,48
1054,"McCracken Auto Express, Inc.","['Auto Repair & Service', 'Automobile Inspection Stations & Services', 'Auto Oil & Lube']",145 Spring St,West Roxbury,MA,02132,(617) 327-1646,8:00 am - 5:30 pm,9
1055,Moreno Auto Collision,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",4164 Washington St,Roslindale,MA,02131,(617) 333-0319,8:00 am - 6:00 pm,12
1056,Ken's Car Care,"['Auto Repair & Service', 'Car Wash', 'Automobile Detailing']",128 Ballard St,Saugus,MA,01906,(781) 231-1233,8:00 am - 5:00 pm,46
1057,Foreign Auto Clinic,"['Auto Repair & Service', 'Wheel Alignment-Frame & Axle Servicing-Automotive', 'Automobile Air Conditioning Equipment-Service & Repair']",2022 Commonwealth Ave,Brighton,MA,02135,(617) 870-5429,Open 24 Hours,15
1058,Speedy Auto Service,['Auto Repair & Service'],Revere 02151,Revere,MA,02151,(781) 289-7580,,
1059,Parkway Gas & Service,"['Auto Repair & Service', 'Gas Stations', 'Convenience Stores']",705 Vfw Pkwy,West Roxbury,MA,02132,(617) 325-8989,6:00 am - 9:00 pm,
1060,Revere Auto Repair,['Auto Repair & Service'],102 Lebanon St,Melrose,MA,02176,(781) 665-7200,8:00 am - 5:30 pm,35
1061,Dedham Square Service Ctr,['Auto Repair & Service'],355 Washington St,Newton,MA,02458,(781) 251-9449,,
1062,Teddy's Foreign Motors,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Accessories']",295 Trapelo Rd,Belmont,MA,02478,(617) 484-4642,,
1063,Watertown Towing,"['Auto Repair & Service', 'Towing', 'Automotive Roadside Service']",115 N Beacon St,Watertown,MA,02472,(617) 923-1410,Open 24 Hours,8
1064,Hub Starters & Alternators Inc,"['Auto Repair & Service', 'Emissions Inspection Stations', 'Automobile Inspection Stations & Services']",172 Broadway,Malden,MA,02148,(781) 322-6151,7:30 am - 5:00 pm,42
1065,Prestige Motor Sales,"['Auto Repair & Service', 'Used Car Dealers', 'Automobile Parts & Supplies']",600 Broadway,Malden,MA,02148,(978) 854-6331,9:00 am - 7:00 pm,18
1066,Clay Auto Center,"['Auto Repair & Service', 'Automobile Accessories', 'Automobile Body Repairing & Painting']",361 Belgrade Ave,West Roxbury,MA,02132,(617) 323-3434,8:00 am - 9:00 pm,13
1067,Lexus of Watertown,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",330 Arsenal St,Watertown,MA,02472,(888) 677-9785,6:00 am - 9:00 pm,60
1068,Brilliant Tire Corp,"['Auto Repair & Service', 'Tire Dealers', 'Tire Recap, Retread & Repair']",465 Neponset Ave,Dorchester,MA,02122,(617) 282-6050,8:00 am - 5:00 pm,43
1069,Sullivan Tire & Auto Service,"['Auto Repair & Service', 'Tire Dealers']",21 N Beacon St,Watertown,MA,02472,(617) 926-5070,7:30 am - 5:00 pm,
1070,Belmont Seat Cover & Auto Top,"['Auto Repair & Service', 'Automobile Seat Covers, Tops & Upholstery', 'Automobile Customizing']",347 Pleasant St,Belmont,MA,02478,(617) 484-6663,8:00 am - 5:00 pm,31
1071,Arlington Tire & Auto Center,"['Auto Repair & Service', 'Tire Dealers']",1100 Massachusetts Ave,Arlington,MA,02476,(781) 646-7500,8:00 am - 5:00 pm,43
1072,Mirak Chevrolet,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",1125 Massachusetts Ave,Arlington,MA,02476,(781) 519-9902,9:00 am - 8:00 pm,17
1073,Pride Hyundai,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'New Car Dealers']",777 Lynnway,Lynn,MA,01905,(781) 592-3800,8:30 am - 8:00 pm,41
1074,Pleasant Car Care & Tire,"['Auto Repair & Service', 'Tire Dealers', 'Automobile Inspection Stations & Services']",106 Pleasant St,Watertown,MA,02472,(617) 393-3439,7:30 am - 6:00 pm,18
1075,Wheel Works,"['Auto Repair & Service', 'Tire Dealers', 'Automobile Parts & Supplies']",480 Trapelo Rd,Belmont,MA,02478,(617) 489-3577,10:00 am - 8:00 pm,43
1076,Mirak Hyundai,"['Auto Repair & Service', 'New Car Dealers', 'Used Car Dealers']",1165 Massachusetts Ave,Arlington,MA,02476,(781) 643-8000,9:00 am - 8:00 pm,88
1077,Cesar Cars Auto Sales Corporation,"['Auto Repair & Service', 'Used Car Dealers', 'New Car Dealers']",303 Lebanon St,Melrose,MA,02176,(781) 620-0937,9:00 am - 6:00 pm,10
1078,Summer Street Autocare,"['Auto Repair & Service', 'Automotive Alternators & Generators', 'Automobile Parts & Supplies']",36 Dudley St,Arlington,MA,02476,(781) 648-9751,7:30 am - 5:30 pm,6
1079,DATTCO Sales & Service,"['Auto Repair & Service', 'Truck Service & Repair', 'Automobile Air Conditioning Equipment']",121 Ballard St,Saugus,MA,01906,(781) 941-2500,,
1080,Howard Leasing Corp,"['Auto Repair & Service', 'Used Car Dealers', 'Automobile Body Repairing & Painting']",361 Belgrade Ave,West Roxbury,MA,02132,(617) 323-3441,,37
1081,Nene Autobody and Repair,"['Automobile Body Shop Equipment & Supplies', 'Automobile Body Repairing & Painting', 'Automobile Repairing & Service-Equipment & Supplies']",4 Milton Ave,Dorchester Center,MA,02124,(617) 533-7694,,
1082,City Line Auto Brokers,"['Used Car Dealers', 'Automobile Body Repairing & Painting', 'Automobile & Truck Brokers']",497 Broadway,Malden,MA,02148,(781) 322-2277,9:00 am - 7:00 pm,23
1083,Cosmos Automobile Sales,"['Auto Repair & Service', 'New Car Dealers']",200 New England Ave,Dorchester Center,MA,02124,(617) 265-9181,7:30 am - 6:00 pm,7
1084,Cars R US,"['Auto Repair & Service', 'Used Car Dealers']",1154 William T Morrissey Blvd,Dorchester,MA,02122,(617) 282-1100,,
1085,Sena Motors Inc,"['Auto Repair & Service', 'Used Car Dealers', 'Automobile Parts & Supplies']",120 Squire Rd,Revere,MA,02151,(781) 629-1463,9:00 am - 7:00 pm,6
1086,Parkers Auto Service,"['Auto Repair & Service', 'Tire Dealers', 'Auto Oil & Lube']",610 Gallivan Blvd,Dorchester Center,MA,02124,(617) 825-5666,8:00 am - 5:00 pm,36
1087,Wonderland Auto,"['Auto Repair & Service', 'Used Car Dealers']",1176 N Shore Rd,Revere,MA,02151,(781) 286-3004,9:00 am - 6:00 pm,25
1088,Chelsea Clutch,"['Auto Repair & Service', 'Clutches', 'Automobile Parts & Supplies']",386 Squire Rd,Revere,MA,02151,(781) 289-4880,,51
1089,Yasa Auto Service,"['Auto Repair & Service', 'Tire Dealers']",581 American Legion Hwy,Roslindale,MA,02131,(617) 942-7017,,
1090,Doc Kagan's Auto Sales & Service,"['Auto Repair & Service', 'New Car Dealers']",907 N Shore Rd,Revere,MA,02151,(781) 284-9564,8:00 am - 6:00 pm,
1091,Taly Auto Repair & Towing,"['Auto Repair & Service', 'Automobile Parts & Supplies-Used & Rebuilt-Wholesale & Manufacturers', 'Automobile Parts & Supplies']",115 Belgrade Ave,Roslindale,MA,02131,(617) 323-7200,7:00 am - 7:00 pm,18
1092,Pro Tech Automotive & Tire Center,"['Auto Repair & Service', 'Tire Dealers']",206 Salem St,Malden,MA,02148,(781) 322-6648,9:00 am - 5:00 pm,19
1093,After Hours Truck-Trailer,"['Auto Repair & Service', 'Truck Service & Repair']",31 Smith Pl,Cambridge,MA,02138,(617) 939-9447,,4
1094,Malden Auto Body Repair,"['Auto Repair & Service', 'Automobile Body Shop Equipment & Supplies', 'Automobile Repairing & Service-Equipment & Supplies']",67 Maplewood St,Malden,MA,02148,(781) 605-3217,,
1095,John Roche Co,['Automobile Body Repairing & Painting'],740 Beacon St,Newton Center,MA,02459,(617) 969-3910,8:00 am - 6:00 pm,97
1096,Coach Works,"['Auto Repair & Service', 'Brake Repair']",1000 Pleasant St Ste 9,Belmont,MA,02478,(617) 489-4574,8:00 am - 5:00 pm,7
1097,Pro Teks,"['Auto Repair & Service', 'Engine Rebuilding & Exchange', 'Auto Engine Rebuilding']",206 Salem St,Malden,MA,02148,(781) 322-6648,9:00 am - 5:00 pm,28
1098,Patty's Auto,"['Auto Repair & Service', 'Automobile Parts & Supplies-Used & Rebuilt-Wholesale & Manufacturers', 'New Car Dealers']",2 Salem Tpke,Saugus,MA,01906,(781) 231-9888,,68
1099,Nick's Auto Service,"['Auto Repair & Service', 'Automobile Consultants', 'Brake Repair']",30 Park Avenue Ext,Arlington,MA,02474,(781) 648-4598,,
1100,Meineke Car Care Center,"['Auto Repair & Service', 'Automobile Air Conditioning Equipment-Service & Repair', 'Auto Oil & Lube']",287 Main St,Wilmington,MA,01887,(978) 267-3163,7:30 am - 6:00 pm,18
1101,Meineke Car Care Center,"['Auto Repair & Service', 'Wheels-Aligning & Balancing', 'Automobile Air Conditioning Equipment-Service & Repair']",241 Newbury St,Peabody,MA,01960,(978) 717-3530,7:00 am - 6:00 pm,37
1102,Firestone Complete Auto Care,"['Auto Repair & Service', 'Automobile Inspection Stations & Services', 'Auto Oil & Lube']",496 Main St,Wilmington,MA,01887,(978) 203-4276,,94
1103,Glass America,"['Automobile Body Repairing & Painting', 'Glass-Auto, Plate, Window, Etc', 'Windshield Repair']",5 Birch St Unit 5,Wilmington,MA,01887,(978) 267-1942,8:00 am - 5:00 pm,21
1104,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Dent Removal', 'Truck Painting & Lettering']",58 Pulaski St,Peabody,MA,01960,(978) 548-4312,8:00 am - 5:30 pm,
1105,Firestone Complete Auto Care,"['Auto Repair & Service', 'Wheel Alignment-Frame & Axle Servicing-Automotive', 'Mufflers & Exhaust Systems']",535 Granite St,Braintree,MA,02184,(781) 602-1178,,94
1106,Meineke Car Care Center,"['Auto Repair & Service', 'Auto Oil & Lube', 'Automobile Parts & Supplies']",550 Washington St,Stoughton,MA,02072,(781) 437-4416,7:30 am - 6:00 pm,25
1107,Firestone Complete Auto Care,"['Auto Repair & Service', 'Mufflers & Exhaust Systems', 'Automobile Diagnostic Service']",1362 Worcester St,Natick,MA,01760,(508) 233-2923,,94
1108,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Dent Removal', 'Automobile Detailing']",874 Edgell Rd,Framingham,MA,01701,(508) 969-1759,8:00 am - 5:00 pm,42
1109,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Automobile Detailing', 'Dent Removal']",84 Westgate Dr,Brockton,MA,02301,(774) 257-6584,8:00 am - 5:00 pm,34
1110,Firestone Complete Auto Care,"['Auto Repair & Service', 'Tire Dealers', 'Automobile Diagnostic Service']",22 Whiting St,Hingham,MA,02043,(781) 206-3534,,94
1111,Firestone Complete Auto Care,"['Auto Repair & Service', 'Mufflers & Exhaust Systems', 'Wheel Alignment-Frame & Axle Servicing-Automotive']",157 Main St,North Reading,MA,01864,(978) 276-4619,,94
1112,Meineke Car Care Center,"['Auto Repair & Service', 'Wheels-Aligning & Balancing', 'Auto Oil & Lube']",609 Oak St,Brockton,MA,02301,(508) 436-4486,7:30 am - 6:00 pm,11
1113,McGrath's Towing & Recovery Inc.,"['Auto Repair & Service', 'Trucking', 'Shipping Services']",1136 Turnpike St,Stoughton,MA,02072,(781) 356-3320,Open 24 Hours,17
1114,Meineke Car Care Center,"['Auto Repair & Service', 'Automobile Electric Service', 'Tire Dealers']",119 Rantoul St,Beverly,MA,01915,(978) 473-7343,8:00 am - 5:30 pm,33
1115,Glass America,"['Automobile Body Repairing & Painting', 'Windshield Repair', 'Windows-Repair, Replacement & Installation']",737 Boston Rd Ste A,Billerica,MA,01821,(781) 218-7102,8:00 am - 5:00 pm,21
1116,B & B Auto Clinic Inc.,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Wheels-Aligning & Balancing']",17 Library St,Georgetown,MA,01833,(978) 234-4172,9:00 am - 5:00 pm,57
1117,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Truck Painting & Lettering', 'Automobile Detailing']",154 Middlesex St,North Chelmsford,MA,01863,(978) 347-0628,8:00 am - 5:00 pm,35
1118,Meineke Car Care Center,"['Auto Repair & Service', 'Brake Repair', 'Mufflers & Exhaust Systems']",663 Main St,Tewksbury,MA,01876,(978) 483-0316,8:00 am - 5:30 pm,31
1119,Meineke Car Care Center,"['Auto Repair & Service', 'Automobile Air Conditioning Equipment-Service & Repair', 'Automobile Parts & Supplies']",391 W Center St,West Bridgewater,MA,02379,(508) 232-4705,7:30 am - 6:00 pm,16
1120,Firestone Complete Auto Care,"['Auto Repair & Service', 'Mufflers & Exhaust Systems', 'Brake Repair']",60 Essex St,Lawrence,MA,01840,(978) 208-2457,,94
1121,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Truck Painting & Lettering', 'Automobile Detailing']",660 S Union St,Lawrence,MA,01843,(978) 291-5598,8:00 am - 6:00 pm,6
1122,Meineke Car Care Center,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Electric Service']",948 Gorham St,Lowell,MA,01852,(978) 483-0312,7:30 am - 6:00 pm,36
1123,Meineke Car Care Center,"['Auto Repair & Service', 'Mufflers & Exhaust Systems', 'Automobile Electric Service']",168 Eastern Ave,Gloucester,MA,01930,(978) 515-0844,7:30 am - 6:00 pm,36
1124,Merchants Automotive Group,"['Auto Repair & Service', 'Used Car Dealers', 'Auto Oil & Lube']",,,,,(603) 836-4610,8:00 am - 8:00 pm,58
1125,Meineke Car Care Center,"['Auto Repair & Service', 'Auto Oil & Lube', 'Automobile Parts & Supplies']",375 Washington St,Attleboro,MA,02703,(508) 639-0857,7:30 am - 6:00 pm,35
1126,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Truck Painting & Lettering', 'Dent Removal']",,,,,(774) 634-0510,7:30 am - 4:30 pm,16
1127,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Automobile Detailing', 'Truck Painting & Lettering']",81 West St,Attleboro,MA,02703,(508) 271-7257,8:00 am - 5:00 pm,33
1128,Meineke Car Care Center,"['Auto Repair & Service', 'Wheels-Aligning & Balancing', 'Automobile Electric Service']",1555 New State Hwy,Raynham,MA,02767,(508) 738-2290,7:30 am - 6:00 pm,23
1129,Meineke Car Care Center,"['Auto Repair & Service', 'Automobile Air Conditioning Equipment-Service & Repair', 'Wheels-Aligning & Balancing']",,,,,(508) 469-9940,7:30 am - 6:00 pm,4
1130,Glass America,"['Automobile Body Repairing & Painting', 'Windshield Repair', 'Plate & Window Glass Repair & Replacement']",147 Revolutionary Dr,East Taunton,MA,02718,(508) 318-8063,8:00 am - 5:00 pm,21
1131,Sam's Pull-A-Part,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Parts & Supplies-Used & Rebuilt-Wholesale & Manufacturers']",210 Granite St,Worcester,MA,01607,(508) 202-0330,8:00 am - 5:00 pm,
1132,General  Spring,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Truck Equipment & Parts']",,,,,(888) 394-3518,,
